Name,Group,Logo,URL
Baden TV Süd (480p),General,https://badentvsued.s3.welocal.cloud/sources/60631840dfa86.png,https://cdn.icu.de/rtplive/smil:btvsued.smil/playlist.m3u8
Bahar TV (720p) [Not 24/7],General,https://yt3.googleusercontent.com/ytc/AIdro_nErN-N8qBYQy7YZnf-eAS2A97TFf1Ljs7yv2nxsc6T3A=s160-c-k-c0x00ffffff-no-rj,https://59d39900ebfb8.streamlock.net/bahartv/bahartv/playlist.m3u8
Bahrain International (720p) [Not 24/7],General,https://i.imgur.com/t6Lmntr.png,https://5c7b683162943.streamlock.net/live/ngrp:bahraininternational_all/playlist.m3u8
Bahrain Quran (720p) [Not 24/7],Religious,https://i.imgur.com/er5hOK4.png,https://5c7b683162943.streamlock.net/live/ngrp:bahrainquran_all/playlist.m3u8
Bahrain Sports 1 (720p) [Not 24/7],Sports,https://i.imgur.com/fBpLsbC.png,https://5c7b683162943.streamlock.net/live/ngrp:sportsone_all/playlist.m3u8
Bahrain Sports 2 (720p) [Not 24/7],Sports,https://i.imgur.com/ZkuZmIo.png,https://5c7b683162943.streamlock.net/live/ngrp:bahrainsportstwo_all/playlist.m3u8
Bahrain TV (720p) [Not 24/7],General,https://i.imgur.com/LTD0jIm.png,https://5c7b683162943.streamlock.net/live/ngrp:bahraintvmain_all/playlist.m3u8
Bahry (1080p),Undefined,https://bahry.faulio.com/storage/mediagallery/9a/c7/fullhd_6a5a505408b027c0d4a4453c72258f9db0d2cb20.png,https://live.kwikmotion.com/bahry1live/bahry1.smil/playlist.m3u8
Bailén TV (720p) [Not 24/7],Undefined,https://i.imgur.com/a64hwzq.png,http://cpd.bailen.tv:8080/Playlist_CANAL_24H/playlist.m3u8
Bajai TV (720p),General,https://i.imgur.com/cyReGWh.png,https://cloudfront41.lexanetwork.com:1344/relay01/livestream002.sdp/playlist.m3u8
Bajo Techo TV (1080p) [Not 24/7],Shop,https://i.imgur.com/I2wRq88.png,https://fox.hostlagarto.com:8081/bajotechotv/tracks-v1a1/mono.m3u8
Baku TV (720p),News,https://i.imgur.com/r4FzxSg.png,https://raw.githubusercontent.com/UzunMuhalefet/streams/refs/heads/main/myvideo-az/baku-tv.m3u8
Balapan TV,Kids,https://i.imgur.com/2o5T0gi.png,https://balapantv-stream.qazcdn.com/balapantv/balapantv/playlist.m3u8
Balaton TV (432p),Undefined,https://balatontelevizio.hu/wp-content/uploads/2020/05/balaton_tv_logo.png,https://stream.iptvservice.eu/hls/balatontv.m3u8
Bali TV (576i),Culture,https://i.imgur.com/uH1Szme.png,http://202.80.222.20/cdn/iptv/Tvod/001/channel2000042/1024.m3u8
Balikpapan TV (720p),General,https://i.imgur.com/P3whqna.png,https://5bf7b725107e5.streamlock.net/btv/btv/playlist.m3u8
Balkan Radio Salzburg (480p),Entertainment,https://i.imgur.com/UDyxgXf.png,https://channel.streams.ovh:1936/balkanradiosalzburgtv/balkanradiosalzburgtv/playlist.m3u8
Balle Balle (720p),Music,https://jiotvimages.cdn.jio.com/dare_images/images/Balle_Balle_TV.png,https://mcncdndigital.com/balleballetv/index.m3u8
Bălţi TV (1080p) [Geo-blocked],General,https://i.imgur.com/S1vEqZp.png,http://77.89.199.174:8000/play/1024/index.m3u8
BamBarBia TV (720p) [Not 24/7],Travel,https://i.imgur.com/zdRvy87.png,http://cdn1.live-tv.od.ua:8081/bbb/bbbtv-abr/playlist.m3u8
BAMOS TV (1080p) [Not 24/7],Religious,https://i.imgur.com/ntK4D64.png,https://video2.getstreamhosting.com:19360/8092/8092.m3u8
Banat TV (720p),General,https://i.imgur.com/yVsocid.png,https://www.btv.ro/hls/banat-tv.m3u8
Bandung TV (360p),General,https://i.postimg.cc/JzqSzcj9/200px-Logo-bdg-tv-2016.png,http://202.150.153.254:65500/bandungtvWEBSITE.m3u8
Bang Bang (480p),Kids,https://i.imgur.com/lpS2PpS.png,https://digitalb-live.morescreens.com/DAL_1_004/playlist.m3u8?application_id=backoffice1&application_installation_id=1&authority_instance_id=spectar-prd-digitalb&detected_delivery_method=hls&id=DAL_1_004&playlist_template=nginx&profile_id=1&ps=6ca6054c4d6f9fafd6e3202ad620d4cc30ee45fdbbf1526cab3fdcac143b283d2f7251b3babf442b3a4fb90820abcc0cfaab2bff9a76799adc92b09fa0151f25&subscriber_id=1&token=142cda7d50870275a9ca7988ff001b32ab30709b&uuid=backoffice1&vh=7edb2a069c1d9e1872251cc87e99c568dfd18769f97905bd1dcaf519b259c970f880a1c43b6a7392ac496426adb0e55a2f6dbb06981536af9c1c987416282783&video_id=16377
Bang Bang TV,Undefined,,https://streams2.sofast.tv/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/6a98fce2-bf4c-4bfb-91f4-c43851bb3801/manifest.m3u8
Banijay Mr Bean Animé,Undefined,,https://amg00627-amg00627c31-rakuten-fr-3991.playouts.now.amagi.tv/playlist/amg00627-banijayfast-mrbeanfrcc-rakutenfr/playlist.m3u8
Banjar TV (720p) [Not 24/7],Undefined,https://i.imgur.com/TA76a10.png,https://banjartv.siar.us/banjartv/live/playlist.m3u8
Bansal News (720p),News,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_BANSAL_NEWS/images/LOGO_HD/image.png,https://8yzmq2gbdvax-hls-live.wmncdn.net/bansalnewstv1/live1.stream/playlist.m3u8
Banten TV (720p) [Not 24/7],Undefined,https://i.imgur.com/tbtF40p.png,https://5bf7b725107e5.streamlock.net/bantentv/bantentv/playlist.m3u8
Banyumas TV (720p) [Not 24/7],Undefined,https://i.imgur.com/snMxng5.png,https://5bf7b725107e5.streamlock.net/bmstv/bmstv/playlist.m3u8
Bar Rescue,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/655f2ee6c0fc88000877d26c/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=32de4823-7501-4845-ba26-8699462954dd&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=0a70ead4-3222-4902-8146-7b39edc265fe
Bar Rescue,Series,https://i.imgur.com/WFgWGPb.png,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60a3d889a5b3690008dc7fe8/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=affbdbfa-5fa3-48af-8369-57c005daef42&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=ad608256-a16e-4a49-a3ac-edc35ec7add1
Baran,General,https://upload.wikimedia.org/wikipedia/fa/thumb/b/b9/TV_Baran.svg/283px-TV_Baran.svg.png,https://lenz.splus.ir/PLTV/88888888/224/3221226902/index.m3u8
Baraza TV (1080p) [Geo-blocked],Music,https://i.imgur.com/TZ1unwF.png,https://panik.cast-control.eu:1936/Admin_1/Admin_1/playlist.m3u8
Baraza TV Deep House (720p),Music,https://i.imgur.com/TZ1unwF.png,https://rtmp.streams.ovh:1936/barazarelax/barazazararelax/barazarelax/playlist.m3u8
Baraza TV Relaxing (720p),Music,https://i.imgur.com/TZ1unwF.png,https://rtmp.streams.ovh:1936/barazarelax/barazarelax/playlist.m3u8
Barbie & Friends,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/688892172928933015abe479/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=13a07cf5-9cd9-48a5-8101-764fc4a1e908&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=ac541b94-0c4b-4c2a-a05b-4209bd5450fe
Barbie & Friends,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/686e7499e0ecf0e0cc25dbe3/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=af957bbe-0438-4805-a305-7c8656f00195&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=c12241b2-85f4-4df9-bd03-f0e1dfe5d534
Barbie & Friends,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/686cfdf894a028da3aac4252/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=3730278c-5efe-42f9-9d31-0f7a0c5d906d&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=c03bf87d-eea9-4913-87b5-b782753ab17a
Barbud Music (720p),Music,https://i.imgur.com/jbbxu0g.png,https://raw.githubusercontent.com/taodicakhia/IPTV_Exception/master/channels/af/tolomusic.m3u8
Barca TV,Sports,https://i.imgur.com/d8x7c8i.png,https://live20.bozztv.com/dvrfl06/astv/astv-barca/index.m3u8
Barinas TV (720p) [Not 24/7],General,https://i.ibb.co/D7bLHGB/1575-Barinas-TV.png,https://vcp13.myplaytv.com/barinastv/barinastv/playlist.m3u8
BarkTV,Undefined,,https://d35j504z0x2vu2.cloudfront.net/v1/master/0bc8e8376bd8417a1b6761138aa41c26c7309312/barktv/barkt.m3u8?ads.vf=-aOVHT-CaxC
Barney & Friends,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62ac405b3874370007419b7f/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=07998d5d-dd4a-4bcc-84be-58dcbcec76b7&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=30252d52-6942-4bb1-a2ca-1edfca4eaca3
Batam TV (480p) [Not 24/7],General,https://i.imgur.com/lo7YXnW.png,http://122.248.43.242:1935/BATAMTV/_definst_/myStream/playlist.m3u8
Baynounah TV (1080p),Culture,https://i.imgur.com/uVmHT97.png,https://admn-live-cdn-lb.starzplayarabia.com/out/v1/admn_tv_enc/baynounah/baynounah_hls_nd/index.m3u8
Bayon TV,General,https://i.imgur.com/Gry2KEN.jpg,https://live-evg2.tv360.metfone.com.kh/livebayontv/bayontvhd.stream/playlist.m3u8
Bayres TV (720p),General,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjKrroOZ4RYMYlzGqMQjiIO2QbRNVndEM9PiC-CaRn0PO2AoB_YKyrt6Eigzh4M1gPZaVn5udDL5YzrzxAmyQCj_HTF8Pszo46dk9dABt9TpepY43_IEzT80atZEMaiMcdrqt3lmxAbZYaLwCgr6vDUgV1HlvmhIOJ99UlwAhG2FoHgtCm13CWEugV7Bvg/w1200-h630-p-k-no-nu/bayres-tv-removebg-preview.png,https://streaming01.mikrolive.tv/bayrestv/live/playlist.m3u8
Baywatch,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/62bdae69a47b6c00076af298/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=32de4823-7501-4845-ba26-8699462954dd&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=4156d987-6c00-4a31-bf95-b76b6e487eec
Baywatch,Undefined,,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65819e62b228b70008570e9f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=bc830920-4b91-11ef-8a44-83c5e90e038f&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=dd60dbc9-f6d4-491e-a460-ce1ae67574fd
Baywatch,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65819e62b228b70008570e9f/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=62b227dc-b436-4646-95c2-26345773df69&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=8e23a5f8-df5a-4b0e-8069-2c6c7e782520
Baywatch,Series,https://i.imgur.com/c2esKHg.png,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/65819e62b228b70008570e9f/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=1b1ca063-4b81-11ef-a8ac-e146e4e7be02&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=f0769dd4-6475-4c1e-9a06-d8d9ec69d7b7
Baywatch (1080p),Series,https://i.imgur.com/c2esKHg.png,https://amg00145-fremantlemedian-baywatch-samsungau-gtsd6.amagi.tv/playlist/amg00145-fremantlemedian-baywatch-samsungau/playlist.m3u8
Bayyinat TV (404p),Religious,https://i.imgur.com/PVQKsjE.png,https://nl2.livekadeh.com/hls2/Bayyinat.m3u8
BBC Alba (1080p) [Geo-blocked],General,https://i.imgur.com/36KDxLg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_alba/iptv_mse_v0_hevc.mpd
BBC America,Entertainment,https://i.imgur.com/pTiiPz0.png,https://bcovlive-a.akamaihd.net/7f5ec16d102f4b5d92e8e27bc95ff424/us-east-1/6240731308001/playlist.m3u8
BBC Arabic (720p),News,https://i.imgur.com/ScyTG6P.png,https://vs-cmaf-pushb-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_arabic_tv/pc_hd_abr_v2.mpd
BBC Drama,Undefined,,https://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/60d35a74c63c3c0008df6a90/master.m3u8?appName=web&appVersion=9.19.0&deviceDNT=0&deviceId=af957bbe-0438-4805-a305-7c8656f00195&deviceMake=firefox&deviceModel=web&deviceType=web&deviceVersion=147.0.0&serverSideAds=false&sid=4d5655b4-4e19-49a2-ba89-0b1046b7d468
BBC Drama (1080p),Series,https://i.imgur.com/HctHhLL.png,https://amg00793-amg00793c40-rakuten-es-5444.playouts.now.amagi.tv/playlist.m3u8
BBC Drama Italy (1080p),Undefined,,https://amg00793-amg00793c41-rakuten-it-5445.playouts.now.amagi.tv/playlist.m3u8
BBC Earth (1080p) [Geo-blocked],Documentary,https://i.imgur.com/nGSsUd4.png,https://amg00793-amg00793c6-firetv-us-4067.playouts.now.amagi.tv/playlist.m3u8
BBC Earth Asia (720p),Documentary,https://i.imgur.com/nGSsUd4.png,https://cdn4.skygo.mn/live/disk1/BBC_earth/HLSv3-FTA/BBC_earth.m3u8
BBC Earth Vietnam (1080p),Documentary,https://i.imgur.com/nGSsUd4.png,https://tv.ddns.vn/tv/bbcearth/index.m3u8
BBC Four (540p) [Geo-blocked],Culture;Documentary,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/BBC_Four_logo_2021.svg/512px-BBC_Four_logo_2021.svg.png,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_four_hd/pc_hd_abr_v2.m3u8
BBC Four UK HD,Culture;Documentary,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6d/BBC_Four_logo_2021.svg/512px-BBC_Four_logo_2021.svg.png,https://streamer.nexyl.uk/48559ccd-6400-457d-8acc-06b9e24c2ed8.m3u8
BBC Four/CBeebies (1080p),Animation;General;Kids,https://i.imgur.com/aH0PCPy.png,https://viamotionhsi.netplus.ch/live/eds/bbc4cbeebies/browser-HLS8/bbc4cbeebies.m3u8
BBC Impossible,Undefined,,https://bbc-impossible-1-us.xumo.wurl.tv/playlist.m3u8
BBC Lifestyle Asia (1080p),Lifestyle,https://i.imgur.com/9mzJJ3y.png,https://tv.ddns.vn/tv/bbclifestyle/index.m3u8
BBC News (1080p) [Geo-blocked],News,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_BBC_NEWS/images/LOGO_HD/image.png,https://vs-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/iptv_mse_v0_hevc.mpd
BBC News Asia Pacific (1080p),News,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_BBC_NEWS/images/LOGO_HD/image.png,https://cdn4.skygo.mn/live/disk1/BBC_News/HLSv3-FTA/BBC_News.m3u8
BBC News Europe,News,https://xstreamcp-assets-msp.streamready.in/assets/LIVETV/LIVECHANNEL/LIVETV_LIVETVCHANNEL_BBC_NEWS/images/LOGO_HD/image.png,https://dash2.antik.sk/live/test_bbc_world/playlist.m3u8
BBC News Pashto (720p),Undefined,https://static.files.bbci.co.uk/ws/simorgh-assets/public/pashto/images/metadata/poster-1024x576.png,https://vs-cmaf-pushb-ww.live.cf.md.bbci.co.uk/x=4/i=urn:bbc:pips:service:bbc_afghan_tv/pc_hd_abr_v2.mpd
BBC One (720p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://november.queazified.co.uk/ee971134-115e-4418-8d1d-69dff7d4c6eb.m3u8
BBC One Channel Islands (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_channel_islands/iptv_mse_v0_hevc.mpd
BBC One East (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_east/iptv_mse_v0_hevc.mpd
BBC One East (720p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_east_yorkshire/pc_hd_abr_v2.mpd
BBC One East Midlands (720p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_east_midlands/pc_hd_abr_v2.mpd
BBC One East Midlands (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_east_midlands/iptv_mse_v0_hevc.mpd
BBC One East Yorkshire (540p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_east_yorkshire/pc_hd_abr_v2.m3u8
BBC One North East (720p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_north_east/pc_hd_abr_v2.mpd
BBC One North East (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_north_east/iptv_mse_v0_hevc.mpd
BBC One North West (720p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_north_west/pc_hd_abr_v2.mpd
BBC One North West (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_north_west/iptv_mse_v0_hevc.mpd
BBC One Northern Ireland HD (720p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_northern_ireland_hd/pc_hd_abr_v2.mpd
BBC One Northern Ireland HD (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_northern_ireland_hd/iptv_mse_v0_hevc.mpd
BBC One Scotland (540p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-hls-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_scotland_hd/pc_hd_abr_v2.m3u8
BBC One Scotland HD (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_scotland_hd/iptv_mse_v0_hevc.mpd
BBC One South (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_south/iptv_mse_v0_hevc.mpd
BBC One South East (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_south_east/iptv_mse_v0_hevc.mpd
BBC One South West (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_south_west/iptv_mse_v0_hevc.mpd
BBC One Wales (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_wales_hd/iptv_mse_v0_hevc.mpd
BBC One West (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_west/iptv_mse_v0_hevc.mpd
BBC One West Midlands (1080p) [Geo-blocked],General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_one_west_midlands/iptv_mse_v0_hevc.mpd
BBC One Yorkshire & Lincolnshire (1080p),General,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/BBC_One_logo_2021.svg/512px-BBC_One_logo_2021.svg.png,http://92.114.85.72:8000/play/a0mp
BBC Parliament (1080p) [Geo-blocked],Legislative,https://upload.wikimedia.org/wikipedia/commons/thumb/4/49/BBC_Parliament_Logo.svg/512px-BBC_Parliament_Logo.svg.png,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_parliament/iptv_mse_v0_hevc.mpd
BBC Persian (720p),News,https://i.imgur.com/4uTMnPb.png,https://vs-cmaf-pushb-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_persian_tv/pc_hd_abr_v2.mpd
BBC RB 1 (1080p) [Geo-blocked],Undefined,https://d2n0069hmnqmmx.cloudfront.net/epgdata/1.0/newchanlogos/512/512/skychb2051.png,https://vs-cmaf-pushb-uk.live.cf.md.bbci.co.uk/x=4/i=urn:bbc:pips:service:red_button_one/iptv_mse_v0_hevc.mpd
BBC Red Button 2 (1080p) [Geo-blocked],Undefined,https://i.imgur.com/g2Aga13.png,https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_002/iptv_mse_v0_hevc.mpd
BBC Red Button 3 (1080p) [Geo-blocked],Undefined,https://i.imgur.com/g2Aga13.png,https://ve-cmaf-push-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:uk_bbc_stream_003/iptv_mse_v0_hevc.mpd
